year,qtr,area_fips,area_title,avg_mthly_wage,avg_qtrly_wage
2017,2,13029,"Bryan County, Georgia",2688,8064
2017,3,13029,"Bryan County, Georgia",2756,8268
2017,1,13031,"Bulloch County, Georgia",2616,7848
2017,2,13031,"Bulloch County, Georgia",2568,7704
2017,3,13031,"Bulloch County, Georgia",2684,8052
2017,1,13033,"Burke County, Georgia",6088,18264
2017,2,13033,"Burke County, Georgia",4716,14148
2017,3,13033,"Burke County, Georgia",5104,15312
2017,1,13035,"Butts County, Georgia",2672,8016
2017,2,13035,"Butts County, Georgia",2780,8340
2017,3,13035,"Butts County, Georgia",2692,8076
2017,1,13037,"Calhoun County, Georgia",2232,6696
2017,2,13037,"Calhoun County, Georgia",2236,6708
2017,3,13037,"Calhoun County, Georgia",2408,7224
2017,1,13039,"Camden County, Georgia",3192,9576
2017,2,13039,"Camden County, Georgia",3280,9840
2017,3,13039,"Camden County, Georgia",3364,10092
2017,1,13043,"Candler County, Georgia",2132,6396
2017,2,13043,"Candler County, Georgia",2228,6684
2017,3,13043,"Candler County, Georgia",2172,6516
2017,1,13045,"Carroll County, Georgia",3304,9912
2017,2,13045,"Carroll County, Georgia",3144,9432
2017,3,13045,"Carroll County, Georgia",3164,9492
2017,1,13047,"Catoosa County, Georgia",2568,7704
2017,2,13047,"Catoosa County, Georgia",2512,7536
2017,3,13047,"Catoosa County, Georgia",2544,7632
2017,1,13049,"Charlton County, Georgia",2832,8496
2017,2,13049,"Charlton County, Georgia",2684,8052
2017,3,13049,"Charlton County, Georgia",2824,8472
2017,1,13051,"Chatham County, Georgia",3604,10812
2017,2,13051,"Chatham County, Georgia",3432,10296
2017,3,13051,"Chatham County, Georgia",3408,10224
2017,1,13053,"Chattahoochee County, Georgia",3392,10176
2017,2,13053,"Chattahoochee County, Georgia",3424,10272
2017,3,13053,"Chattahoochee County, Georgia",3664,10992
2017,1,13055,"Chattooga County, Georgia",2496,7488
2017,2,13055,"Chattooga County, Georgia",2500,7500
2017,3,13055,"Chattooga County, Georgia",2508,7524
2017,1,13057,"Cherokee County, Georgia",3128,9384
2017,2,13057,"Cherokee County, Georgia",3036,9108
2017,3,13057,"Cherokee County, Georgia",3076,9228
2017,1,13059,"Clarke County, Georgia",3668,11004
2017,2,13059,"Clarke County, Georgia",3276,9828
2017,3,13059,"Clarke County, Georgia",3352,10056
2017,1,13061,"Clay County, Georgia",2296,6888
2017,2,13061,"Clay County, Georgia",2224,6672
2017,3,13061,"Clay County, Georgia",2336,7008
2017,1,13063,"Clayton County, Georgia",4708,14124
2017,2,13063,"Clayton County, Georgia",3864,11592
2017,3,13063,"Clayton County, Georgia",4108,12324
2017,1,13065,"Clinch County, Georgia",2632,7896
2017,2,13065,"Clinch County, Georgia",2312,6936
2017,3,13065,"Clinch County, Georgia",2556,7668
2017,1,13067,"Cobb County, Georgia",4764,14292
2017,2,13067,"Cobb County, Georgia",4284,12852
2017,3,13067,"Cobb County, Georgia",4264,12792
2017,1,13069,"Coffee County, Georgia",2544,7632
2017,2,13069,"Coffee County, Georgia",2580,7740
2017,3,13069,"Coffee County, Georgia",2504,7512
2017,1,13071,"Colquitt County, Georgia",2516,7548
2017,2,13071,"Colquitt County, Georgia",2536,7608
2017,3,13071,"Colquitt County, Georgia",2476,7428
2017,1,13073,"Columbia County, Georgia",2936,8808
2017,2,13073,"Columbia County, Georgia",2804,8412
2017,3,13073,"Columbia County, Georgia",2868,8604
2017,1,13075,"Cook County, Georgia",2152,6456
2017,2,13075,"Cook County, Georgia",2248,6744
2017,3,13075,"Cook County, Georgia",2268,6804
2017,1,13077,"Coweta County, Georgia",3036,9108
2017,2,13077,"Coweta County, Georgia",2996,8988
2017,3,13077,"Coweta County, Georgia",3056,9168
2017,1,13079,"Crawford County, Georgia",2444,7332
2017,2,13079,"Crawford County, Georgia",2416,7248
2017,3,13079,"Crawford County, Georgia",2608,7824
2017,1,13081,"Crisp County, Georgia",2608,7824
2017,2,13081,"Crisp County, Georgia",2664,7992
2017,3,13081,"Crisp County, Georgia",2572,7716
2017,1,13083,"Dade County, Georgia",2656,7968
2017,2,13083,"Dade County, Georgia",2624,7872
2017,3,13083,"Dade County, Georgia",2692,8076
2017,1,13085,"Dawson County, Georgia",2248,6744
2017,2,13085,"Dawson County, Georgia",2216,6648
2017,3,13085,"Dawson County, Georgia",2276,6828
2017,1,13087,"Decatur County, Georgia",2540,7620
2017,2,13087,"Decatur County, Georgia",2616,7848
2017,3,13087,"Decatur County, Georgia",2456,7368
2017,1,13089,"DeKalb County, Georgia",4572,13716
2017,2,13089,"DeKalb County, Georgia",4124,12372
2017,3,13089,"DeKalb County, Georgia",4124,12372
2017,1,13091,"Dodge County, Georgia",2300,6900
2017,2,13091,"Dodge County, Georgia",2356,7068
2017,3,13091,"Dodge County, Georgia",2344,7032
2017,1,13093,"Dooly County, Georgia",2488,7464
2017,2,13093,"Dooly County, Georgia",2720,8160
2017,3,13093,"Dooly County, Georgia",2648,7944
2017,1,13095,"Dougherty County, Georgia",3112,9336
2017,2,13095,"Dougherty County, Georgia",3096,9288
2017,3,13095,"Dougherty County, Georgia",3052,9156
2017,1,13097,"Douglas County, Georgia",2892,8676
2017,2,13097,"Douglas County, Georgia",2836,8508
2017,3,13097,"Douglas County, Georgia",2880,8640
2017,1,13099,"Early County, Georgia",3148,9444
2017,2,13099,"Early County, Georgia",3100,9300
2017,3,13099,"Early County, Georgia",3404,10212
2017,1,13101,"Echols County, Georgia",2796,8388
2017,2,13101,"Echols County, Georgia",2852,8556
2017,3,13101,"Echols County, Georgia",2760,8280
2017,1,13103,"Effingham County, Georgia",3336,10008
2017,2,13103,"Effingham County, Georgia",3160,9480
2017,3,13103,"Effingham County, Georgia",3112,9336
2017,1,13105,"Elbert County, Georgia",2592,7776
2017,2,13105,"Elbert County, Georgia",2636,7908
2017,3,13105,"Elbert County, Georgia",2592,7776
2017,1,13107,"Emanuel County, Georgia",2724,8172
2017,2,13107,"Emanuel County, Georgia",2664,7992
2017,3,13107,"Emanuel County, Georgia",2588,7764
2017,1,13109,"Evans County, Georgia",2172,6516
2017,2,13109,"Evans County, Georgia",2240,6720
2017,3,13109,"Evans County, Georgia",2312,6936
2017,1,13111,"Fannin County, Georgia",2336,7008
2017,2,13111,"Fannin County, Georgia",2392,7176
2017,3,13111,"Fannin County, Georgia",2408,7224
2017,1,13113,"Fayette County, Georgia",3212,9636
2017,2,13113,"Fayette County, Georgia",3180,9540
2017,3,13113,"Fayette County, Georgia",3292,9876
2017,1,13115,"Floyd County, Georgia",3168,9504
2017,2,13115,"Floyd County, Georgia",3140,9420
2017,3,13115,"Floyd County, Georgia",3112,9336
2017,1,13117,"Forsyth County, Georgia",3808,11424
2017,2,13117,"Forsyth County, Georgia",3700,11100
2017,3,13117,"Forsyth County, Georgia",3680,11040
2017,1,13119,"Franklin County, Georgia",2716,8148
2017,2,13119,"Franklin County, Georgia",2632,7896
2017,3,13119,"Franklin County, Georgia",2624,7872
2017,1,13121,"Fulton County, Georgia",6632,19896
2017,2,13121,"Fulton County, Georgia",5312,15936
2017,3,13121,"Fulton County, Georgia",5296,15888
2017,1,13123,"Gilmer County, Georgia",2412,7236
2017,2,13123,"Gilmer County, Georgia",2316,6948
2017,3,13123,"Gilmer County, Georgia",2356,7068
2017,1,13125,"Glascock County, Georgia",1832,5496
2017,2,13125,"Glascock County, Georgia",1960,5880
2017,3,13125,"Glascock County, Georgia",1920,5760
2017,1,13127,"Glynn County, Georgia",3292,9876
2017,2,13127,"Glynn County, Georgia",3084,9252
2017,3,13127,"Glynn County, Georgia",3180,9540
2017,1,13129,"Gordon County, Georgia",3568,10704
2017,2,13129,"Gordon County, Georgia",3052,9156
2017,3,13129,"Gordon County, Georgia",3072,9216
2017,1,13131,"Grady County, Georgia",2568,7704
2017,2,13131,"Grady County, Georgia",2664,7992
2017,3,13131,"Grady County, Georgia",2608,7824
2017,1,13133,"Greene County, Georgia",2796,8388
2017,2,13133,"Greene County, Georgia",2780,8340
2017,3,13133,"Greene County, Georgia",2732,8196
2017,1,13135,"Gwinnett County, Georgia",4236,12708
2017,2,13135,"Gwinnett County, Georgia",3876,11628
2017,3,13135,"Gwinnett County, Georgia",3872,11616
2017,1,13137,"Habersham County, Georgia",2796,8388
2017,2,13137,"Habersham County, Georgia",2740,8220
2017,3,13137,"Habersham County, Georgia",2724,8172
2017,1,13139,"Hall County, Georgia",3484,10452
2017,2,13139,"Hall County, Georgia",3452,10356
2017,3,13139,"Hall County, Georgia",3412,10236
2017,1,13141,"Hancock County, Georgia",2768,8304
2017,2,13141,"Hancock County, Georgia",2636,7908
2017,3,13141,"Hancock County, Georgia",2620,7860
2017,1,13143,"Haralson County, Georgia",3088,9264
2017,2,13143,"Haralson County, Georgia",3168,9504
2017,3,13143,"Haralson County, Georgia",3092,9276
2017,1,13145,"Harris County, Georgia",2308,6924
2017,2,13145,"Harris County, Georgia",2212,6636
2017,3,13145,"Harris County, Georgia",2332,6996
2017,1,13147,"Hart County, Georgia",2792,8376
2017,2,13147,"Hart County, Georgia",2732,8196
2017,3,13147,"Hart County, Georgia",2824,8472
2017,1,13149,"Heard County, Georgia",4168,12504
2017,2,13149,"Heard County, Georgia",3352,10056
2017,3,13149,"Heard County, Georgia",3540,10620
2017,1,13151,"Henry County, Georgia",2908,8724
2017,2,13151,"Henry County, Georgia",2812,8436
2017,3,13151,"Henry County, Georgia",2880,8640
2017,1,13153,"Houston County, Georgia",3364,10092
2017,2,13153,"Houston County, Georgia",3516,10548
2017,3,13153,"Houston County, Georgia",3336,10008
2017,1,13155,"Irwin County, Georgia",2500,7500
2017,2,13155,"Irwin County, Georgia",2476,7428
2017,3,13155,"Irwin County, Georgia",2468,7404
2017,1,13157,"Jackson County, Georgia",2932,8796
2017,2,13157,"Jackson County, Georgia",2852,8556
2017,3,13157,"Jackson County, Georgia",2920,8760
2017,1,13159,"Jasper County, Georgia",2364,7092
2017,2,13159,"Jasper County, Georgia",2404,7212
2017,3,13159,"Jasper County, Georgia",2448,7344
2017,1,13161,"Jeff Davis County, Georgia",2504,7512
2017,2,13161,"Jeff Davis County, Georgia",2628,7884
2017,3,13161,"Jeff Davis County, Georgia",2552,7656
2017,1,13163,"Jefferson County, Georgia",2856,8568
2017,2,13163,"Jefferson County, Georgia",2764,8292
2017,3,13163,"Jefferson County, Georgia",2748,8244
2017,1,13165,"Jenkins County, Georgia",2300,6900
2017,2,13165,"Jenkins County, Georgia",2376,7128
2017,3,13165,"Jenkins County, Georgia",2260,6780
2017,1,13167,"Johnson County, Georgia",2272,6816
2017,2,13167,"Johnson County, Georgia",2276,6828
2017,3,13167,"Johnson County, Georgia",2292,6876
2017,1,13169,"Jones County, Georgia",2608,7824
2017,2,13169,"Jones County, Georgia",2648,7944
2017,3,13169,"Jones County, Georgia",2688,8064
2017,1,13171,"Lamar County, Georgia",2624,7872
2017,2,13171,"Lamar County, Georgia",2616,7848
2017,3,13171,"Lamar County, Georgia",2640,7920
2017,1,13173,"Lanier County, Georgia",2384,7152
2017,2,13173,"Lanier County, Georgia",2428,7284
2017,3,13173,"Lanier County, Georgia",2408,7224
2017,1,13175,"Laurens County, Georgia",2892,8676
2017,2,13175,"Laurens County, Georgia",2900,8700
2017,3,13175,"Laurens County, Georgia",2864,8592
2017,1,13177,"Lee County, Georgia",2552,7656
2017,2,13177,"Lee County, Georgia",2716,8148
2017,3,13177,"Lee County, Georgia",2572,7716
2017,1,13179,"Liberty County, Georgia",3100,9300
2017,2,13179,"Liberty County, Georgia",3008,9024
2017,3,13179,"Liberty County, Georgia",3032,9096
2017,1,13181,"Lincoln County, Georgia",2328,6984
2017,2,13181,"Lincoln County, Georgia",2284,6852
2017,3,13181,"Lincoln County, Georgia",2260,6780
2017,1,13183,"Long County, Georgia",2252,6756
2017,2,13183,"Long County, Georgia",2344,7032
2017,3,13183,"Long County, Georgia",2304,6912
2017,1,13185,"Lowndes County, Georgia",2652,7956
2017,2,13185,"Lowndes County, Georgia",2700,8100
2017,3,13185,"Lowndes County, Georgia",2704,8112
2017,1,13187,"Lumpkin County, Georgia",2564,7692
2017,2,13187,"Lumpkin County, Georgia",2496,7488
2017,3,13187,"Lumpkin County, Georgia",2572,7716
2017,1,13189,"McDuffie County, Georgia",2572,7716
2017,2,13189,"McDuffie County, Georgia",2572,7716
2017,3,13189,"McDuffie County, Georgia",2608,7824
2017,1,13191,"McIntosh County, Georgia",2264,6792
2017,2,13191,"McIntosh County, Georgia",2360,7080
2017,3,13191,"McIntosh County, Georgia",2400,7200
2017,1,13193,"Macon County, Georgia",2896,8688
2017,2,13193,"Macon County, Georgia",2924,8772
2017,3,13193,"Macon County, Georgia",2992,8976
2017,1,13195,"Madison County, Georgia",2476,7428
2017,2,13195,"Madison County, Georgia",2412,7236
2017,3,13195,"Madison County, Georgia",2512,7536
2017,1,13197,"Marion County, Georgia",2384,7152
2017,2,13197,"Marion County, Georgia",2440,7320
2017,3,13197,"Marion County, Georgia",2444,7332
2017,1,13199,"Meriwether County, Georgia",2732,8196
2017,2,13199,"Meriwether County, Georgia",2584,7752
2017,3,13199,"Meriwether County, Georgia",2720,8160
2017,1,13201,"Miller County, Georgia",2556,7668
2017,2,13201,"Miller County, Georgia",2420,7260
2017,3,13201,"Miller County, Georgia",2540,7620
2017,1,13205,"Mitchell County, Georgia",2384,7152
2017,2,13205,"Mitchell County, Georgia",2476,7428
2017,3,13205,"Mitchell County, Georgia",2492,7476
2017,1,13207,"Monroe County, Georgia",3136,9408
2017,2,13207,"Monroe County, Georgia",2840,8520
2017,3,13207,"Monroe County, Georgia",2908,8724
2017,1,13209,"Montgomery County, Georgia",2364,7092
2017,2,13209,"Montgomery County, Georgia",2356,7068
2017,3,13209,"Montgomery County, Georgia",2444,7332
2017,1,13211,"Morgan County, Georgia",2764,8292
2017,2,13211,"Morgan County, Georgia",2556,7668
2017,3,13211,"Morgan County, Georgia",2656,7968
2017,1,13213,"Murray County, Georgia",2608,7824
2017,2,13213,"Murray County, Georgia",2660,7980
2017,3,13213,"Murray County, Georgia",2676,8028
2017,1,13215,"Muscogee County, Georgia",3544,10632
2017,2,13215,"Muscogee County, Georgia",3128,9384
2017,3,13215,"Muscogee County, Georgia",3368,10104
2017,1,13217,"Newton County, Georgia",3220,9660
2017,2,13217,"Newton County, Georgia",3132,9396
2017,3,13217,"Newton County, Georgia",3168,9504
2017,1,13219,"Oconee County, Georgia",2872,8616
2017,2,13219,"Oconee County, Georgia",2892,8676
2017,3,13219,"Oconee County, Georgia",2976,8928
2017,1,13221,"Oglethorpe County, Georgia",2360,7080
2017,2,13221,"Oglethorpe County, Georgia",2624,7872
2017,3,13221,"Oglethorpe County, Georgia",2404,7212
2017,1,13223,"Paulding County, Georgia",2720,8160
2017,2,13223,"Paulding County, Georgia",2668,8004
2017,3,13223,"Paulding County, Georgia",2760,8280
2017,1,13225,"Peach County, Georgia",2788,8364
2017,2,13225,"Peach County, Georgia",2988,8964
2017,3,13225,"Peach County, Georgia",2948,8844
2017,1,13227,"Pickens County, Georgia",3360,10080
2017,2,13227,"Pickens County, Georgia",3348,10044
2017,3,13227,"Pickens County, Georgia",3392,10176
2017,1,13229,"Pierce County, Georgia",2572,7716
2017,2,13229,"Pierce County, Georgia",2556,7668
2017,3,13229,"Pierce County, Georgia",2652,7956
2017,1,13231,"Pike County, Georgia",2600,7800
2017,2,13231,"Pike County, Georgia",2544,7632
2017,3,13231,"Pike County, Georgia",2612,7836
2017,1,13233,"Polk County, Georgia",2808,8424
2017,2,13233,"Polk County, Georgia",2816,8448
2017,3,13233,"Polk County, Georgia",2860,8580
2017,1,13235,"Pulaski County, Georgia",2796,8388
2017,2,13235,"Pulaski County, Georgia",2808,8424
2017,3,13235,"Pulaski County, Georgia",2816,8448
2017,1,13237,"Putnam County, Georgia",2484,7452
2017,2,13237,"Putnam County, Georgia",2488,7464
2017,3,13237,"Putnam County, Georgia",2548,7644
2017,1,13239,"Quitman County, Georgia",2312,6936
2017,2,13239,"Quitman County, Georgia",2280,6840
2017,3,13239,"Quitman County, Georgia",2372,7116
2017,1,13241,"Rabun County, Georgia",2324,6972
2017,2,13241,"Rabun County, Georgia",2328,6984
2017,3,13241,"Rabun County, Georgia",2300,6900
2017,1,13243,"Randolph County, Georgia",2212,6636
2017,2,13243,"Randolph County, Georgia",2324,6972
2017,3,13243,"Randolph County, Georgia",2344,7032
2017,1,13245,"Richmond County, Georgia",3476,10428
2017,2,13245,"Richmond County, Georgia",3372,10116
2017,3,13245,"Richmond County, Georgia",3464,10392
2017,1,13247,"Rockdale County, Georgia",3428,10284
2017,2,13247,"Rockdale County, Georgia",3692,11076
2017,3,13247,"Rockdale County, Georgia",3444,10332
2017,1,13249,"Schley County, Georgia",2588,7764
2017,2,13249,"Schley County, Georgia",2640,7920
2017,3,13249,"Schley County, Georgia",2612,7836
2017,1,13251,"Screven County, Georgia",2624,7872
2017,2,13251,"Screven County, Georgia",2540,7620
2017,3,13251,"Screven County, Georgia",2628,7884
2017,1,13253,"Seminole County, Georgia",2444,7332
2017,2,13253,"Seminole County, Georgia",2496,7488
2017,3,13253,"Seminole County, Georgia",2552,7656
2017,1,13255,"Spalding County, Georgia",2712,8136
2017,2,13255,"Spalding County, Georgia",2692,8076
2017,3,13255,"Spalding County, Georgia",2628,7884
2017,1,13257,"Stephens County, Georgia",2880,8640
2017,2,13257,"Stephens County, Georgia",2904,8712
2017,3,13257,"Stephens County, Georgia",2780,8340
2017,1,13259,"Stewart County, Georgia",3236,9708
2017,2,13259,"Stewart County, Georgia",3076,9228
2017,3,13259,"Stewart County, Georgia",3276,9828
2017,1,13261,"Sumter County, Georgia",2848,8544
2017,2,13261,"Sumter County, Georgia",2720,8160
2017,3,13261,"Sumter County, Georgia",2876,8628
2017,1,13263,"Talbot County, Georgia",2516,7548
2017,2,13263,"Talbot County, Georgia",2668,8004
2017,3,13263,"Talbot County, Georgia",2796,8388
2017,1,13265,"Taliaferro County, Georgia",1940,5820
2017,2,13265,"Taliaferro County, Georgia",2148,6444
2017,3,13265,"Taliaferro County, Georgia",2084,6252
2017,1,13267,"Tattnall County, Georgia",2660,7980
2017,2,13267,"Tattnall County, Georgia",2564,7692
2017,3,13267,"Tattnall County, Georgia",2616,7848
2017,1,13269,"Taylor County, Georgia",2680,8040
2017,2,13269,"Taylor County, Georgia",2532,7596
2017,3,13269,"Taylor County, Georgia",2864,8592
2017,1,13271,"Telfair County, Georgia",2168,6504
2017,2,13271,"Telfair County, Georgia",2184,6552
2017,3,13271,"Telfair County, Georgia",2172,6516
2017,1,13273,"Terrell County, Georgia",2424,7272
2017,2,13273,"Terrell County, Georgia",2416,7248
2017,3,13273,"Terrell County, Georgia",2448,7344
2017,1,13275,"Thomas County, Georgia",3124,9372
2017,2,13275,"Thomas County, Georgia",3044,9132
2017,3,13275,"Thomas County, Georgia",3008,9024
2017,1,13277,"Tift County, Georgia",2768,8304
2017,2,13277,"Tift County, Georgia",2840,8520
2017,3,13277,"Tift County, Georgia",2768,8304
2017,1,13279,"Toombs County, Georgia",2616,7848
2017,2,13279,"Toombs County, Georgia",2500,7500
2017,3,13279,"Toombs County, Georgia",2656,7968
2017,1,13281,"Towns County, Georgia",2332,6996
2017,2,13281,"Towns County, Georgia",2388,7164
2017,3,13281,"Towns County, Georgia",2272,6816
2017,1,13283,"Treutlen County, Georgia",2216,6648
2017,2,13283,"Treutlen County, Georgia",2240,6720
2017,3,13283,"Treutlen County, Georgia",2340,7020
2017,1,13285,"Troup County, Georgia",3300,9900
2017,2,13285,"Troup County, Georgia",3100,9300
2017,3,13285,"Troup County, Georgia",3156,9468
2017,1,13287,"Turner County, Georgia",2328,6984
2017,2,13287,"Turner County, Georgia",2216,6648
2017,3,13287,"Turner County, Georgia",2224,6672
2017,1,13289,"Twiggs County, Georgia",2344,7032
2017,2,13289,"Twiggs County, Georgia",2132,6396
2017,3,13289,"Twiggs County, Georgia",2016,6048
2017,1,13291,"Union County, Georgia",2764,8292
2017,2,13291,"Union County, Georgia",2864,8592
2017,3,13291,"Union County, Georgia",2636,7908
2017,1,13293,"Upson County, Georgia",2708,8124
2017,2,13293,"Upson County, Georgia",2688,8064
2017,3,13293,"Upson County, Georgia",2688,8064
2017,1,13295,"Walker County, Georgia",2564,7692
2017,2,13295,"Walker County, Georgia",2616,7848
2017,3,13295,"Walker County, Georgia",2656,7968
2017,1,13297,"Walton County, Georgia",3192,9576
2017,2,13297,"Walton County, Georgia",3092,9276
2017,3,13297,"Walton County, Georgia",3160,9480
2017,1,13299,"Ware County, Georgia",2712,8136
2017,2,13299,"Ware County, Georgia",2596,7788
2017,3,13299,"Ware County, Georgia",2536,7608
2017,1,13301,"Warren County, Georgia",3104,9312
2017,2,13301,"Warren County, Georgia",2836,8508
2017,3,13301,"Warren County, Georgia",3036,9108
2017,1,13303,"Washington County, Georgia",2896,8688
2017,2,13303,"Washington County, Georgia",2668,8004
2017,3,13303,"Washington County, Georgia",2700,8100
2017,1,13305,"Wayne County, Georgia",3172,9516
2017,2,13305,"Wayne County, Georgia",2960,8880
2017,3,13305,"Wayne County, Georgia",2968,8904
2017,1,13307,"Webster County, Georgia",3016,9048
2017,2,13307,"Webster County, Georgia",2876,8628
2017,3,13307,"Webster County, Georgia",3072,9216
2017,1,13309,"Wheeler County, Georgia",2324,6972
2017,2,13309,"Wheeler County, Georgia",2496,7488
2017,3,13309,"Wheeler County, Georgia",2496,7488
2017,1,13311,"White County, Georgia",2372,7116
2017,2,13311,"White County, Georgia",2372,7116
2017,3,13311,"White County, Georgia",2412,7236
2017,1,13313,"Whitfield County, Georgia",3404,10212
2017,2,13313,"Whitfield County, Georgia",3224,9672
2017,3,13313,"Whitfield County, Georgia",3224,9672
2017,1,13315,"Wilcox County, Georgia",2156,6468
2017,2,13315,"Wilcox County, Georgia",2368,7104
2017,3,13315,"Wilcox County, Georgia",2268,6804
2017,1,13317,"Wilkes County, Georgia",2468,7404
2017,2,13317,"Wilkes County, Georgia",2516,7548
2017,3,13317,"Wilkes County, Georgia",2472,7416
2017,1,13319,"Wilkinson County, Georgia",3432,10296
2017,2,13319,"Wilkinson County, Georgia",3112,9336
2017,3,13319,"Wilkinson County, Georgia",2996,8988
2017,1,13321,"Worth County, Georgia",2536,7608
2017,2,13321,"Worth County, Georgia",2588,7764
2017,3,13321,"Worth County, Georgia",2548,7644
2017,1,13999,"Unknown Or Undefined, Georgia",6160,18480
2017,2,13999,"Unknown Or Undefined, Georgia",5624,16872
2017,3,13999,"Unknown Or Undefined, Georgia",5548,16644
2017,1,15001,"Hawaii County, Hawaii",3248,9744
2017,2,15001,"Hawaii County, Hawaii",3200,9600
2017,3,15001,"Hawaii County, Hawaii",3300,9900
2017,1,15003,"Honolulu County, Hawaii",3988,11964
2017,2,15003,"Honolulu County, Hawaii",3900,11700
2017,3,15003,"Honolulu County, Hawaii",3956,11868
2017,1,15007,"Kauai County, Hawaii",3360,10080
2017,2,15007,"Kauai County, Hawaii",3324,9972
2017,3,15007,"Kauai County, Hawaii",3352,10056
2017,1,15009,"Maui + Kalawao County, Hawaii",3376,10128
2017,2,15009,"Maui + Kalawao County, Hawaii",3348,10044
2017,3,15009,"Maui + Kalawao County, Hawaii",3564,10692
2017,1,15999,"Unknown Or Undefined, Hawaii",5776,17328
2017,2,15999,"Unknown Or Undefined, Hawaii",5320,15960
2017,3,15999,"Unknown Or Undefined, Hawaii",4912,14736
2017,1,16001,"Ada County, Idaho",3588,10764
2017,2,16001,"Ada County, Idaho",3540,10620
2017,3,16001,"Ada County, Idaho",3608,10824
2017,1,16003,"Adams County, Idaho",2844,8532
2017,2,16003,"Adams County, Idaho",2708,8124
2017,3,16003,"Adams County, Idaho",2868,8604
2017,1,16005,"Bannock County, Idaho",2684,8052
2017,2,16005,"Bannock County, Idaho",2736,8208
2017,3,16005,"Bannock County, Idaho",2688,8064
2017,1,16007,"Bear Lake County, Idaho",2196,6588
2017,2,16007,"Bear Lake County, Idaho",2072,6216
2017,3,16007,"Bear Lake County, Idaho",2124,6372
2017,1,16009,"Benewah County, Idaho",2960,8880
2017,2,16009,"Benewah County, Idaho",2944,8832
2017,3,16009,"Benewah County, Idaho",2980,8940
2017,1,16011,"Bingham County, Idaho",2616,7848
2017,2,16011,"Bingham County, Idaho",2692,8076
2017,3,16011,"Bingham County, Idaho",2648,7944
2017,1,16013,"Blaine County, Idaho",3048,9144
2017,2,16013,"Blaine County, Idaho",3020,9060
2017,3,16013,"Blaine County, Idaho",3136,9408
2017,1,16015,"Boise County, Idaho",1736,5208
2017,2,16015,"Boise County, Idaho",2056,6168
2017,3,16015,"Boise County, Idaho",2124,6372
2017,1,16017,"Bonner County, Idaho",2632,7896
2017,2,16017,"Bonner County, Idaho",2616,7848
2017,3,16017,"Bonner County, Idaho",2724,8172
2017,1,16019,"Bonneville County, Idaho",2912,8736
2017,2,16019,"Bonneville County, Idaho",2728,8184
2017,3,16019,"Bonneville County, Idaho",2780,8340
2017,1,16021,"Boundary County, Idaho",2700,8100
2017,2,16021,"Boundary County, Idaho",2620,7860
2017,3,16021,"Boundary County, Idaho",2896,8688
2017,1,16023,"Butte County, Idaho",6752,20256
2017,2,16023,"Butte County, Idaho",6816,20448
2017,3,16023,"Butte County, Idaho",7068,21204
2017,1,16025,"Camas County, Idaho",3592,10776
2017,2,16025,"Camas County, Idaho",3584,10752
2017,3,16025,"Camas County, Idaho",3680,11040
2017,1,16027,"Canyon County, Idaho",2692,8076
2017,2,16027,"Canyon County, Idaho",2692,8076
2017,3,16027,"Canyon County, Idaho",2732,8196
2017,1,16029,"Caribou County, Idaho",4424,13272
2017,2,16029,"Caribou County, Idaho",3856,11568
2017,3,16029,"Caribou County, Idaho",3948,11844
2017,1,16031,"Cassia County, Idaho",2664,7992
2017,2,16031,"Cassia County, Idaho",2616,7848
2017,3,16031,"Cassia County, Idaho",2712,8136
2017,1,16033,"Clark County, Idaho",3856,11568
2017,2,16033,"Clark County, Idaho",3116,9348
2017,3,16033,"Clark County, Idaho",2848,8544
2017,1,16035,"Clearwater County, Idaho",2716,8148
2017,2,16035,"Clearwater County, Idaho",2628,7884
2017,3,16035,"Clearwater County, Idaho",2860,8580
2017,1,16037,"Custer County, Idaho",2484,7452
2017,2,16037,"Custer County, Idaho",2216,6648
2017,3,16037,"Custer County, Idaho",2176,6528
2017,1,16039,"Elmore County, Idaho",2552,7656
2017,2,16039,"Elmore County, Idaho",2520,7560
2017,3,16039,"Elmore County, Idaho",2500,7500
2017,1,16041,"Franklin County, Idaho",2164,6492
2017,2,16041,"Franklin County, Idaho",2112,6336
2017,3,16041,"Franklin County, Idaho",2264,6792
2017,1,16043,"Fremont County, Idaho",2436,7308
2017,2,16043,"Fremont County, Idaho",2528,7584
2017,3,16043,"Fremont County, Idaho",2480,7440
2017,1,16045,"Gem County, Idaho",2328,6984
2017,2,16045,"Gem County, Idaho",2372,7116
2017,3,16045,"Gem County, Idaho",2404,7212
2017,1,16047,"Gooding County, Idaho",2876,8628
2017,2,16047,"Gooding County, Idaho",2536,7608
2017,3,16047,"Gooding County, Idaho",2652,7956
2017,1,16049,"Idaho County, Idaho",2608,7824
2017,2,16049,"Idaho County, Idaho",2572,7716
2017,3,16049,"Idaho County, Idaho",2692,8076
2017,1,16051,"Jefferson County, Idaho",2352,7056
2017,2,16051,"Jefferson County, Idaho",2308,6924
2017,3,16051,"Jefferson County, Idaho",2388,7164
2017,1,16053,"Jerome County, Idaho",2684,8052
2017,2,16053,"Jerome County, Idaho",2736,8208
2017,3,16053,"Jerome County, Idaho",2804,8412
2017,1,16055,"Kootenai County, Idaho",2864,8592
2017,2,16055,"Kootenai County, Idaho",2876,8628
